,CLAVE_MUNICIPIO,MUNICIPIO,CLAVE_ENTIDAD,ENTIDAD,M_LAT,M_LON
1993,72,"SAN IGNACIO RÍO MUERTO, SONORA",26,SONORA,27.3249803,-110.39104040507084
1994,999,"NO ESPECIFICADO, SONORA",26,SONORA,,
1995,1,"BALANCÁN, TABASCO",27,TABASCO,17.79751665,-91.34585889385215
1996,2,"CÁRDENAS, TABASCO",27,TABASCO,17.990878,-93.3753314
1997,3,"CENTLA, TABASCO",27,TABASCO,18.353676200000002,-92.65219864326909
1998,4,"CENTRO, TABASCO",27,TABASCO,18.027158800000002,-92.77479118046158
1999,5,"COMALCALCO, TABASCO",27,TABASCO,18.2615076,-93.2231523
2000,6,"CUNDUACÁN, TABASCO",27,TABASCO,18.08729035,-93.232135621376
2001,7,"EMILIANO ZAPATA, TABASCO",27,TABASCO,17.693626000000002,-91.63973455765353
2002,8,"HUIMANGUILLO, TABASCO",27,TABASCO,17.7620967,-93.66344080511583
2003,9,"JALAPA, TABASCO",27,TABASCO,17.77080775,-92.80215155741587
2004,10,"JALPA DE MÉNDEZ, TABASCO",27,TABASCO,18.23790195,-93.07873438314721
2005,11,"JONUTA, TABASCO",27,TABASCO,18.1345697,-92.21693261024583
2006,12,"MACUSPANA, TABASCO",27,TABASCO,17.8556822,-92.4223905822218
2007,13,"NACAJUCA, TABASCO",27,TABASCO,18.1783621,-92.9551532239806
2008,14,"PARAÍSO, TABASCO",27,TABASCO,18.362305499999998,-93.18835870012157
2009,15,"TACOTALPA, TABASCO",27,TABASCO,17.5159806,-92.71411279837307
2010,16,"TEAPA, TABASCO",27,TABASCO,17.619730500000003,-92.97294134096892
2011,17,"TENOSIQUE, TABASCO",27,TABASCO,17.45949075,-91.3134075788233
2012,999,"NO ESPECIFICADO, TABASCO",27,TABASCO,,
2013,1,"ABASOLO, TAMAULIPAS",28,TAMAULIPAS,24.12763885,-98.22702078213612
2014,2,"ALDAMA, TAMAULIPAS",28,TAMAULIPAS,22.9196081,-98.0741727
2015,3,"ALTAMIRA, TAMAULIPAS",28,TAMAULIPAS,22.3921625,-97.9362975
2016,4,"ANTIGUO MORELOS, TAMAULIPAS",28,TAMAULIPAS,22.56570125,-99.08713716065975
2017,5,"BURGOS, TAMAULIPAS",28,TAMAULIPAS,24.9258211,-98.85814317055477
2018,6,"BUSTAMANTE, TAMAULIPAS",28,TAMAULIPAS,23.32496365,-99.88476869502932
2019,7,"CAMARGO, TAMAULIPAS",28,TAMAULIPAS,26.18044285,-98.8630369930155
2020,8,"CASAS, TAMAULIPAS",28,TAMAULIPAS,23.54317615,-98.66785180132005
2021,9,"CIUDAD MADERO, TAMAULIPAS",28,TAMAULIPAS,22.2474012,-97.8373079
2022,10,"CRUILLAS, TAMAULIPAS",28,TAMAULIPAS,24.6528242,-98.49386371902514
2023,11,"GÓMEZ FARÍAS, TAMAULIPAS",28,TAMAULIPAS,22.9919364,-99.17257757245596
2024,12,"GONZÁLEZ, TAMAULIPAS",28,TAMAULIPAS,22.790387350000003,-98.57631895542931
2025,13,"GÜÉMEZ, TAMAULIPAS",28,TAMAULIPAS,23.88563585,-99.00114023005067
2026,14,"GUERRERO, TAMAULIPAS",28,TAMAULIPAS,26.92095015,-99.53245572617803
2027,15,"GUSTAVO DÍAZ ORDAZ, TAMAULIPAS",28,TAMAULIPAS,26.1381316,-98.64192370283516
2028,16,"HIDALGO, TAMAULIPAS",28,TAMAULIPAS,24.168554450000002,-99.38737285237272
2029,17,"JAUMAVE, TAMAULIPAS",28,TAMAULIPAS,23.471981300000003,-99.4263583478801
2030,18,"JIMÉNEZ, TAMAULIPAS",28,TAMAULIPAS,24.211551649999997,-98.5139019806096
2031,19,"LLERA, TAMAULIPAS",28,TAMAULIPAS,23.297623899999998,-98.95042225779719
2032,20,"MAINERO, TAMAULIPAS",28,TAMAULIPAS,24.600186,-99.55786622351249
2033,21,"EL MANTE, TAMAULIPAS",28,TAMAULIPAS,22.607873650000002,-98.93534140593027
2034,22,"MATAMOROS, TAMAULIPAS",28,TAMAULIPAS,25.8810158,-97.5064866
2035,23,"MÉNDEZ, TAMAULIPAS",28,TAMAULIPAS,25.206613150000003,-98.48735357627095
2036,24,"MIER, TAMAULIPAS",28,TAMAULIPAS,26.416775,-99.2592357886966
2037,25,"MIGUEL ALEMÁN, TAMAULIPAS",28,TAMAULIPAS,26.230013,-99.08191545679813
2038,26,"MIQUIHUANA, TAMAULIPAS",28,TAMAULIPAS,23.5860223,-99.79346816673701
2039,27,"NUEVO LAREDO, TAMAULIPAS",28,TAMAULIPAS,27.4930466,-99.5074055
2040,28,"NUEVO MORELOS, TAMAULIPAS",28,TAMAULIPAS,22.5147575,-99.20448139526312
2041,29,"OCAMPO, TAMAULIPAS",28,TAMAULIPAS,22.84361195,-99.32990950977681
2042,30,"PADILLA, TAMAULIPAS",28,TAMAULIPAS,23.9788011,-98.8108880277027
2043,31,"PALMILLAS, TAMAULIPAS",28,TAMAULIPAS,23.26342555,-99.58618907275881
2044,32,"REYNOSA, TAMAULIPAS",28,TAMAULIPAS,26.0907673,-98.2788191
2045,33,"RÍO BRAVO, TAMAULIPAS",28,TAMAULIPAS,25.988981,-98.0945766
2046,34,"SAN CARLOS, TAMAULIPAS",28,TAMAULIPAS,24.4984051,-99.0077279695821
2047,35,"SAN FERNANDO, TAMAULIPAS",28,TAMAULIPAS,24.872109299999998,-97.98160697024775
2048,36,"SAN NICOLÁS, TAMAULIPAS",28,TAMAULIPAS,24.62386465,-98.77377792265446
2049,37,"SOTO LA MARINA, TAMAULIPAS",28,TAMAULIPAS,23.87599915,-98.0502640007194
2050,38,"TAMPICO, TAMAULIPAS",28,TAMAULIPAS,22.2157619,-97.8577713
2051,39,"TULA, TAMAULIPAS",28,TAMAULIPAS,22.94788165,-99.8055882397013
2052,40,"VALLE HERMOSO, TAMAULIPAS",28,TAMAULIPAS,25.6696972,-97.813557
2053,41,"VICTORIA, TAMAULIPAS",28,TAMAULIPAS,23.7389846,-99.1441352
2054,42,"VILLAGRÁN, TAMAULIPAS",28,TAMAULIPAS,24.587916149999998,-99.31064132134046
2055,43,"XICOTÉNCATL, TAMAULIPAS",28,TAMAULIPAS,22.986737599999998,-98.88342462733189
2056,999,"NO ESPECIFICADO, TAMAULIPAS",28,TAMAULIPAS,,
2057,1,"AMAXAC DE GUERRERO, TLAXCALA",29,TLAXCALA,19.348889,-98.167778
2058,2,"APETATITLÁN DE ANTONIO CARVAJAL, TLAXCALA",29,TLAXCALA,19.3505173,-98.19120205454091
2059,3,"ATLANGATEPEC, TLAXCALA",29,TLAXCALA,19.530833,-98.208333
2060,4,"ATLTZAYANCA, TLAXCALA",29,TLAXCALA,19.4122821,-97.79549553757602
2061,5,"APIZACO, TLAXCALA",29,TLAXCALA,19.415556,-98.14
2062,6,"CALPULALPAN, TLAXCALA",29,TLAXCALA,19.587778,-98.569167
2063,7,"EL CARMEN TEQUEXQUITLA, TLAXCALA",29,TLAXCALA,19.34074535,-97.66090260002014
2064,8,"CUAPIAXTLA, TLAXCALA",29,TLAXCALA,19.339055549999998,-97.77884367985278
2065,9,"CUAXOMULCO, TLAXCALA",29,TLAXCALA,19.3556149,-98.1034441
2066,10,"CHIAUTEMPAN, TLAXCALA",29,TLAXCALA,19.28941395,-98.1172510547041
2067,11,"MUÑOZ DE DOMINGO ARENAS, TLAXCALA",29,TLAXCALA,19.500657150000002,-98.2210116329961
2068,12,"ESPAÑITA, TLAXCALA",29,TLAXCALA,19.461389,-98.423056
2069,13,"HUAMANTLA, TLAXCALA",29,TLAXCALA,19.313427,-97.9230236
2070,14,"HUEYOTLIPAN, TLAXCALA",29,TLAXCALA,19.469444,-98.348056
2071,15,"IXTACUIXTLA DE MARIANO MATAMOROS, TLAXCALA",29,TLAXCALA,19.346703650000002,-98.37815810373962
2072,16,"IXTENCO, TLAXCALA",29,TLAXCALA,19.2518725,-97.8947561
2073,17,"MAZATECOCHCO DE JOSÉ MARÍA MORELOS, TLAXCALA",29,TLAXCALA,19.19212695,-98.16541927816888
2074,18,"CONTLA DE JUAN CUAMATZI, TLAXCALA",29,TLAXCALA,19.31982705,-98.14427818677184
2075,19,"TEPETITLA DE LARDIZÁBAL, TLAXCALA",29,TLAXCALA,19.28282235,-98.37597972346359
2076,20,"SANCTÓRUM DE LÁZARO CÁRDENAS, TLAXCALA",29,TLAXCALA,19.551319200000002,-98.41613492783488
2077,21,"NANACAMILPA DE MARIANO ARISTA, TLAXCALA",29,TLAXCALA,19.5080315,-98.54324076456274
2078,22,"ACUAMANALA DE MIGUEL HIDALGO, TLAXCALA",29,TLAXCALA,19.2162149,-98.1612104623737
2079,23,"NATÍVITAS, TLAXCALA",29,TLAXCALA,19.233333,-98.314722
2080,24,"PANOTLA, TLAXCALA",29,TLAXCALA,19.3148008,-98.2673997
2081,25,"SAN PABLO DEL MONTE, TLAXCALA",29,TLAXCALA,19.16096315,-98.12944558444235
2082,26,"SANTA CRUZ TLAXCALA, TLAXCALA",29,TLAXCALA,19.3556271,-98.150361
2083,27,"TENANCINGO, TLAXCALA",29,TLAXCALA,19.146944,-98.201111
2084,28,"TEOLOCHOLCO, TLAXCALA",29,TLAXCALA,19.243333,-98.190833
2085,29,"TEPEYANCO, TLAXCALA",29,TLAXCALA,19.245,-98.235
2086,30,"TERRENATE, TLAXCALA",29,TLAXCALA,19.476944,-97.918611
2087,31,"TETLA DE LA SOLIDARIDAD, TLAXCALA",29,TLAXCALA,19.49517865,-98.08913026038687
2088,32,"TETLATLAHUCA, TLAXCALA",29,TLAXCALA,19.230556,-98.295278
2089,33,"TLAXCALA, TLAXCALA",29,TLAXCALA,19.3167101,-98.2386138
2090,34,"TLAXCO, TLAXCALA",29,TLAXCALA,19.620586449999998,-98.17076010112392
2091,35,"TOCATLÁN, TLAXCALA",29,TLAXCALA,19.389167,-98.03
2092,36,"TOTOLAC, TLAXCALA",29,TLAXCALA,19.337743500000002,-98.24511494968516
2093,37,"ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS, TLAXCALA",29,TLAXCALA,19.2102323,-97.92533463790053
2094,38,"TZOMPANTEPEC, TLAXCALA",29,TLAXCALA,19.38326045,-98.08616228147103
2095,39,"XALOZTOC, TLAXCALA",29,TLAXCALA,19.403611,-98.048611
2096,40,"XALTOCAN, TLAXCALA",29,TLAXCALA,19.423333,-98.209444
2097,41,"PAPALOTLA DE XICOHTÉNCATL, TLAXCALA",29,TLAXCALA,19.17162165,-98.18907671110983
2098,42,"XICOHTZINCO, TLAXCALA",29,TLAXCALA,19.173889,-98.233333
2099,43,"YAUHQUEMEHCAN, TLAXCALA",29,TLAXCALA,19.403487900000002,-98.18065243618904
2100,44,"ZACATELCO, TLAXCALA",29,TLAXCALA,19.215833,-98.239722
2101,45,"BENITO JUÁREZ, TLAXCALA",29,TLAXCALA,19.586667,-98.4275
2102,46,"EMILIANO ZAPATA, TLAXCALA",29,TLAXCALA,19.558611,-97.916667
2103,47,"LÁZARO CÁRDENAS, TLAXCALA",29,TLAXCALA,19.5375,-97.982222
2104,48,"LA MAGDALENA TLALTELULCO, TLAXCALA",29,TLAXCALA,19.275833,-98.193889
2105,49,"SAN DAMIÁN TEXÓLOC, TLAXCALA",29,TLAXCALA,19.2775,-98.283889
2106,50,"SAN FRANCISCO TETLANOHCAN, TLAXCALA",29,TLAXCALA,19.2610959,-98.15940074464326
2107,51,"SAN JERÓNIMO ZACUALPAN, TLAXCALA",29,TLAXCALA,19.240833,-98.261389
2108,52,"SAN JOSÉ TEACALCO, TLAXCALA",29,TLAXCALA,19.323039950000002,-98.05342929418998
2109,53,"SAN JUAN HUACTZINCO, TLAXCALA",29,TLAXCALA,19.2329326,-98.2520375
2110,54,"SAN LORENZO AXOCOMANITLA, TLAXCALA",29,TLAXCALA,19.223889,-98.248611
2111,55,"SAN LUCAS TECOPILCO, TLAXCALA",29,TLAXCALA,19.4847012,-98.2558912
2112,56,"SANTA ANA NOPALUCAN, TLAXCALA",29,TLAXCALA,19.298889,-98.333889
2113,57,"SANTA APOLONIA TEACALCO, TLAXCALA",29,TLAXCALA,19.238333,-98.311389
2114,58,"SANTA CATARINA AYOMETLA, TLAXCALA",29,TLAXCALA,19.198333,-98.213611
2115,59,"SANTA CRUZ QUILEHTLA, TLAXCALA",29,TLAXCALA,19.212222,-98.221111
2116,60,"SANTA ISABEL XILOXOXTLA, TLAXCALA",29,TLAXCALA,19.266667,-98.212222
2117,999,"NO ESPECIFICADO, TLAXCALA",29,TLAXCALA,,
2118,1,"ACAJETE, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.566099299999998,-97.04709030620515
2119,2,"ACATLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.688817200000003,-96.8435454688161
2120,3,"ACAYUCAN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,17.9487862,-94.9145752
2121,4,"ACTOPAN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.56092075,-96.5291227992801
2122,5,"ACULA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.5624944,-95.80450242869006
2123,6,"ACULTZINGO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.70794875,-97.28636841367006
2124,7,"CAMARÓN DE TEJEDA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.0029948,-96.55122271534671
2125,8,"ALPATLÁHUAC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.09939525,-97.13564726094233
2126,9,"ALTO LUCERO DE GUTIÉRREZ BARRIOS, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.728509,-96.53157764044761
2127,10,"ALTOTONGA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.764922,-97.12807451269066
2128,11,"ALVARADO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.82874235,-95.9238540059007
2129,12,"AMATITLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.4321697,-95.7328361
2130,13,"NARANJOS AMATLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.309332599999998,-97.67600130026644
2131,14,"AMATLÁN DE LOS REYES, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.87251165,-96.86857239686657
2132,15,"ANGEL R. CABADA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.5927238,-95.38616824749718
2133,16,"LA ANTIGUA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.3176799,-96.31864092519668
2134,17,"APAZAPAN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.34335875,-96.69473387384406
2135,18,"AQUILA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.78830495,-97.32391695814218
2136,19,"ASTACINGA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.55482305,-97.10600996540289
2137,20,"ATLAHUILCO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.68565325,-97.09495930460994
2138,21,"ATOYAC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.9243309,-96.79947948259694
2139,22,"ATZACAN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.9340092,-97.07773061513315
2140,23,"ATZALAN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.9052785,-97.09776011393299
2141,24,"TLALTETELA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.283718450000002,-96.9330203430692
2142,25,"AYAHUALULCO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.39855635,-97.1883468518391
2143,26,"BANDERILLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.58966435,-96.93604889053651
2144,27,"BENITO JUÁREZ, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.288333,-97.183333
2145,28,"BOCA DEL RÍO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.11290675,-96.11184810632824
2146,29,"CALCAHUALCO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.10073115,-97.22798298363418
2147,30,"CAMERINO Z. MENDOZA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.789630799999998,-97.15993214034107
2148,31,"CARRILLO PUERTO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.8215893,-96.58428389542232
2149,32,"CATEMACO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.435189,-95.00936400024682
2150,33,"CAZONES DE HERRERA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.70926465,-97.29386912513809
2151,34,"CERRO AZUL, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.1938619,-97.7443599
2152,35,"CITLALTÉPETL, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.33879055,-97.88457011942623
2153,36,"COACOATZINTLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.68076815,-96.95290150271646
2154,37,"COAHUITLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.29238805,-97.69676070978365
2155,38,"COATEPEC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.4543134,-96.9596375
2156,39,"COATZACOALCOS, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.1396787,-94.4501731
2157,40,"COATZINTLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.4312288,-97.55552729785049
2158,41,"COETZALA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.775022,-96.91706673791595
2159,42,"COLIPA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.9349429,-96.7192154104769
2160,43,"COMAPA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.14157615,-96.66424689131603
2161,44,"CÓRDOBA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.8944704,-96.9352891
2162,45,"COSAMALOAPAN DE CARPIO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.28167395,-95.96435747268424
2163,46,"COSAUTLÁN DE CARVAJAL, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.32936095,-96.9686195556981
2164,47,"COSCOMATEPEC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.05915005,-97.09953390101259
2165,48,"COSOLEACAQUE, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.0060183,-94.61748300858763
2166,49,"COTAXTLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.857657250000003,-96.35099905704104
2167,50,"COXQUIHUI, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.21625185,-97.55902563824428
2168,51,"COYUTLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.33003,-97.61847920676868
2169,52,"CUICHAPA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.7700929,-96.83326639769058
2170,53,"CUITLÁHUAC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.78975865,-96.73101090091978
2171,54,"CHACALTIANGUIS, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.2107903,-95.78668903451535
2172,55,"CHALMA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.21032355,-98.38356990842843
2173,56,"CHICONAMEL, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.17012675,-98.35766468733121
2174,57,"CHICONQUIACO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.75843835,-96.77343290795756
2175,58,"CHICONTEPEC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.01418665,-98.05392695354034
2176,59,"CHINAMECA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.0602956,-94.70453105332936
2177,60,"CHINAMPA DE GOROSTIZA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.3744227,-97.67483503440111
2178,61,"LAS CHOAPAS, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,17.56348585,-93.94000863532293
2179,62,"CHOCAMÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.0003507,-97.03726985706581
2180,63,"CHONTLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.426917099999997,-98.00925112669015
2181,64,"CHUMATLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.206503,-97.59523926766302
2182,65,"EMILIANO ZAPATA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.3812948,-97.1834439
2183,66,"ESPINAL, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.2578,-97.3986
2184,67,"FILOMENO MATA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.1991098,-97.7032375
2185,68,"FORTÍN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.5319011,-96.90013045
2186,69,"GUTIÉRREZ ZAMORA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.440282250000003,-97.10715380897673
2187,70,"HIDALGOTITLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,17.58229125,-94.60340926331861
2188,71,"HUATUSCO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.145626800000002,-96.9655040729127
2189,72,"HUAYACOCOTLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.52394025,-98.48608208237843
2190,73,"HUEYAPAN DE OCAMPO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.1950581,-95.18080982123931
2191,74,"HUILOAPAN DE CUAUHTÉMOC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.816418749999997,-97.13396867881768
2192,75,"IGNACIO DE LA LLAVE, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.65609715,-95.972654266512
2193,76,"ILAMATLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.764350399999998,-98.42692655902545
2194,77,"ISLA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.12289035,-95.58427533680396
2195,78,"IXCATEPEC, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,21.2493435,-98.05197754352983
2196,79,"IXHUACÁN DE LOS REYES, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.3726716,-97.08595080587276
2197,80,"IXHUATLÁN DEL CAFÉ, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.026623700000002,-96.92731239173006
2198,81,"IXHUATLANCILLO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.89305885,-97.167271061959
2199,82,"IXHUATLÁN DEL SURESTE, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,17.981346600000002,-94.39848841880672
2200,83,"IXHUATLÁN DE MADERO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,20.7051077,-98.02323405827701
2201,84,"IXMATLAHUACAN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.4982926,-95.92514908782275
2202,85,"IXTACZOQUITLÁN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.85134015,-97.02710712449068
2203,86,"JALACINGO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.7736811,-97.29042061341214
2204,87,"XALAPA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.5408338,-96.9146374
2205,88,"JALCOMULCO, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,19.335071550000002,-96.75272040013849
2206,89,"JÁLTIPAN, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,17.9646096,-94.7176802
2207,90,"JAMAPA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,18.99063185,-96.25887403254274
2208,91,"JESÚS CARRANZA, VERACRUZ DE IGNACIO DE LA LLAVE",30,VERACRUZ DE IGNACIO DE LA LLAVE,17.38793115,-94.90949730630518
